trail_id,name,lat,lon
526859,"Beizen, Burg und Roggenflue",47.285229,7.709767
130966,Olten-Dottenberg-Hauenstein-Schmutzberg-Olten,47.348957,7.902857
111113,Abwechslungsreiche Wanderung in der Ajoie,47.474522,7.154664
729591,LEY-MTB - Pierre du Moëllé & Les Fers,46.354298,7.022206
471931,"Mittelland-Route, Etappe 5: Von Solothurn nach Ins",47.204273,7.543287
514914,Drei-Seen-Weg: Variante Münchenwiler -Herberge,46.925526,7.11511
108716,LEY-DW - Pierre du Moëllé,46.353878,7.021414
104854,Leysin: DW Door het Berengat,46.254486,7.098055
1040681,Von Basel zum Mont Blanc Etappe 3: Mariastein – Laufen,47.476917,7.490292
55733,Von Porrentruy nach St-Ursanne,47.420578,7.079522
278083,Basler Weg: Solothurn - Fraubrunnen (Variante A),47.20829,7.538784
104893,DW Leysin - Aigle,46.354328,7.021809
162959,Vom Ufer des Tabeillon zum Doubs,47.335426,7.20811
616594,Von Noiraigue nach Creux du Van,46.954926,6.721953
133002,Chälegrabenschlucht & Remelturm,47.476986,7.511865
109933,Der Weg der Giesser bei Oensingen,47.285332,7.709962
130619,Panoramatour,47.236229,7.493872
49563,Sanfte Höhen am Rande des Grossen Mooses,46.974659,7.192615
276210,Zum Chaux d’Abel,47.177464,6.905348
471934,Von Olten nach Grenchen,47.351982,7.906551
76674,Die anspruchsvolle Bergwanderung,46.353516,7.205332
114354,Swiss fine wine trail - Vully,46.964027,7.119318
70030,Roche-d'Or,47.392303,6.937999
995273,Grenchen Bike (560),47.194908,7.364997
471941,Natur pur Solothurn,47.204353,7.543249
156871,Basler Weg: Beinwil Kloster - Welschenrohr,47.362679,7.587493
247255,Bus to Col du Pillon. Walk to Arnensee,46.353668,7.205433
552514,LEY-RACE - Militaire weg,46.354244,7.021251
505375,Fuchsboden-Trail,47.21682,7.380408
471943,Historie-Tour Solothurn,47.204342,7.543253
174060,Vom Schwarzsee auf die Kaiseregg,46.658772,7.293734
157619,ViaSurprise-Rundroute (6 Tage),47.488274,7.611462
1040673,Von Basel zum Mont Blanc Etappe 6: Welschenrohr – Obergrenchenberg,47.280964,7.528605
130970,Hägendorf - Tüfelsschlucht - Belchen - Olten,47.3302,7.8431
174640,Von Nesselboden über Balmfluhköpfli und Stigelos nach Oberdorf,47.246071,7.507743
185712,Neuenburg - Ins,46.990696,6.932072
130969,Rundwanderung auf dem Born,47.352009,7.906616
156758,Gantrisch-Fribourg-Weg: Fribourg - Payerne,46.800728,7.1483
130623,Die höchste Solothurnerin,47.231045,7.475017
215088,Von La Sagne über Mont Racine und Tête de Ran,47.039635,6.801836
130972,Sälischlössli Olten,47.351803,7.908379
375350,Château-d’Oex – Praz Perron – Le Grin – La Braye – Praz Perron – Château-d’Oex,46.474785,7.132444
604931,Familientour Christian Schenker,47.351597,7.906842
104897,VM Feydey,46.353985,7.022019
130658,ViaSurprise-Rundroute: Beinwil - Zwingen,47.362675,7.58822
984802,Creux du Van (2): La Grand Vy - Noiraigue,46.934345,6.741734
71483,Route La-Chaux-de-Fonds – Le Locle,47.098705,6.824816
104827,DT  Glacier 3000 - Gsteig,46.327255,7.209949
130965,Olten-Schafmatt-Rohr-Olten,47.348911,7.902889
174628,Rundtour Weissenstein – Hinterweissenstein,47.251896,7.508467
471937,Wasseramt-Route Nr. 802: Von Solothurn nach Herzogenbuchsee,47.204647,7.542782
505378,Gländerwägli-Trail,47.210613,7.369224
130617,Planetenweg Weissenstein,47.252075,7.509014
159631,Wandergipfel zum 2. - La Berra,46.735233,7.251896
471058,"Aare-Route, Etappe 6: Von Solothurn nach Aarau",47.204617,7.542658
85466,Altisberg - Ausläufer des Bucheggbergs,47.163197,7.526575
156755,Weg der Romandie: Allaman - Céligny,46.469685,6.396612
156873,Basler Weg: Welschenrohr - Solothurn,47.281075,7.529104
226375,Walk to Montreux,46.423546,7.146276
60346,Weissenstein,47.204739,7.543537
85467,Grenchenberg - wo einst Bundesrat Willi Ritschard wanderte,47.210499,7.369607
130975,Von Olten nach Schönenwerd der Aare entlang,47.352077,7.908072
108307,LEY-HDW - Panoramaweg,46.354107,7.020921
108302,LEY-HDW - Roc de Veyges,46.354362,7.021311
174646,Vom Weissenstein auf die Röti,47.251854,7.508452
693280,Eine  Tour zwischen Himmel und Hölle in Hägendorf,47.343346,7.832537
130682,ViaSurprise-Rundroute: Seewen - Wasserfallen,47.434956,7.656886
174643,Von Balm bei Günsberg über Zwischenberg auf den Weissenstein,47.253262,7.558864
130660,ViaSurprise-Zubringer: Balsthal - Wasserfallen,47.338207,7.705647
130637,ViaSurprise-Zubringer: Welschenrohr - Passwang,47.280701,7.528051
132997,Kloster Mariastein & Ruine Landskron,47.488873,7.499376
104898,VM Lavanchy,46.35408,7.02116
276195,Fortifikation Hauenstein,47.378025,7.87242
130964,Gäu-Tour,47.348976,7.902857
509611,GFW 23 - Mozartweg,46.925713,7.115495
130615,Grenchenberg-Rundtour,47.221703,7.380942
499526,LEY-DW - 3-Merenwandeling + Chamossaire,46.33033,7.094222
130968,Olten-Läufelfingen-Belchen-Olten,47.347904,7.901888
104914,NM Les Fers,46.354225,7.021107
104881,3-toppentocht,46.354107,7.020921
471939,Witi-Tour Solothurn,47.207371,7.542077
162692,Gratwanderung auf dem Jura-Höhenweg,47.265282,7.540245
300802,Via Gottardo: Von Olten nach Zofingen,47.351582,7.90684
130678,Der Naturpark-Klassiker,47.283382,7.556209
156786,Drei-Seen-Weg: Mariastein - Kleinlützel,47.465427,7.484213
156905,Weg der Romandie: Romont - Genf,46.695938,6.91746
104832,NM Solacyre,46.354095,7.020895
174645,Vom Balmberg zum Weissenstein,47.264107,7.539864
112041,LEY-DW - Karreveld met kabelbaan,46.359787,7.002069
854796,Villeret via Combe Grède – Chasseral – Les Colisses du Haut – La Ragie nach Orvin,47.160046,7.01934
108308,Leysin VM Dorpsverkenning,46.35445,7.021181
156787,Drei-Seen-Weg: Kleinlützel - Delémont,47.426239,7.418834
114362,Swiss Fine Wine Tour - Chablais,46.316608,6.964323
55506,Zum Etang de la Gruère,47.254971,6.994737
104836,DW Arnensee,46.353676,7.20588
1040680,Von Basel zum Mont Blanc Etappe 2: Dornach – Mariastein,47.478455,7.616102
289488,Zisternenwanderung am Clos du Doubs,47.351646,7.077397
979131,SNOOC - Schlittelweg Weissenstein-Süd,47.251877,7.508464
262240,Von Saignelégier nach La-Chaux-des-Breuleux,47.25486,6.994414
471940,Stadt-Land-Tour Olten,47.352028,7.906367
104890,DT  Refuge de Pierredar,46.339474,7.161792
130670,Quer durchs Wasseramt,47.204342,7.54303
104853,DW  Verborgen Vallei,46.285744,7.13316
130974,Von Trimbach via Ruine Froburg nach Hauenstein und Trimbach,47.366112,7.904316
51128,Chemin de pionniers - Vue des Alpes,47.047291,6.873959
130973,Olten-Aarau-Olten,47.349155,7.903983
130613,Oberdorf-Grenchen-Waldrandweg,47.235855,7.493469
55593,Haut du Droit,47.342579,7.317269
130674,Balmberg–Röti-Rundtour,47.264225,7.540397
174641,Vom Balmberg via Röti zum Weissenstein (Direttissima),47.264107,7.539864
162744,Die Jurahöhe des Montoz erleben,47.221104,7.381188
552516,LEY-RACE - Aigle - Villars - Col de la Croix,46.354252,7.021308
471936,Buechibärg Rundfahrt,47.208408,7.549297
108306,Leysin VM Nid d'Aigle,46.340378,7.001712
55676,La Combe Tabeillon,47.254997,6.994996
129394,Vom Untergrenchenberg zum Weissenstein,47.221752,7.380942
276236,Bäumiges Freiburg 2,46.518684,7.056046
812808,Wandererlebnis mit dem Bus - Büren-Liestal,47.449249,7.670288
136726,Durch die Jaunbachschlucht nach Gruyere,46.620274,7.160109
104894,DW Karreveld,46.354214,7.020964
51604,Pâturages boisés du Jura neuchâtelois,47.098202,6.826451
174625,Von Oberdorf via Hinterweissenstein zur Mittelstation Nesselboden,47.235828,7.493478
70025,La Haute Borne,47.361584,7.347762
156785,Drei-Seen-Weg: Delémont - Mont Raimeux,47.362267,7.349933
49146,Eine gewaltige Arena: Der Creux du Van,46.95504,6.722525
174277,Vom Weissenstein barrierfrei zum Hinterweissenstein,47.25185,7.508461
50433,"Kaisereggpass - schroffe Grate, liebliche Bergseelein",46.658737,7.293669
247241,Walk to Gstaad,46.488762,7.208335
1040661,Von Basel zum Mont Blanc Etappe 7: Obergrenchenberg – Sonceboz,47.232578,7.397312
108593,LEY-DW - Chaux de Mont,46.354092,7.020883
371240,Leimental-Tour,47.547997,7.589871
552487,LEY-MTB - Les Fers,46.354378,7.021285
130680,ViaSurprise-Rundroute: Dornach - Seewen,47.488274,7.611462
162691,Der Klassiker unter den Jurawanderungen,47.221699,7.380951
104902,VM Crettaz,46.354343,7.021868
203835,NaturaTrail Gruyère P.-Enhaut2,46.488426,7.208847
75544,"Via L'Etivaz AOP, Etappe 6",46.467419,7.081302
924957,Charmey (Gruyer),46.61993,7.159911
104899,Leysin VM Le flot de Crête,46.354149,7.02095
207191,3 La Route Verte - 3. Etappe,47.315895,7.695386
203862,Schmuggler La Bricotte - 4,47.149788,6.840221
948369,Ebike - Route 1: Leimental,47.488396,7.611405
509605,GFW 25 - Grottes de Reclere,47.372429,6.897346
114426,"Via L'Etivaz AOP, Etappe 2",46.490116,7.210819
75552,Natura Trail Doubs - 1,47.058243,6.746483
203859,Schmuggler La Bricotte - 3,47.176884,6.905665
64742,Wolfsschlucht-Weg,47.283424,7.556104
925530,Riggisalp Trail (285),46.669704,7.289015
1040668,Von Basel zum Mont Blanc Etappe 15: Chalet du Soldat – Feutersoey,46.576405,7.263679
60584,Les Bois – Doubs – La Ferrière,47.176407,6.905619
247258,Rossienere to Rougemont,46.464748,7.082702
131288,Jerusalemweg: Allaman - Lausanne,46.469635,6.396321
74649,Häxewääg,46.670399,7.287535
613213,wasserreich und hügelig,47.260021,7.789495
925527,Schwyberg Trail,46.670696,7.287312
69490,La Randoline,47.253391,6.998322
112249,Leysin VM Oost-West,46.354313,7.021461
735533,Sur les rives du Lac de Joux,46.669785,6.325338
95949,Le Revers,46.469551,7.008045
70822,Wanderroute Au fil du Doubs 2,47.149467,6.840216
552517,LEY-JOG - Le Suchet en Boule de Gomme,46.341286,7.019023
378743,LEY-HDW - Hertenweide + Le Suchet,46.354095,7.020891
169362,Pâturages boisés Neuchâtel,47.096996,6.808005
83745,Wanderung Vicques – Corban,47.348988,7.41705
925526,Aettenberg Trail,46.715042,7.309782
114430,"Via L'Etivaz AOP, Etappe 3b",46.490116,7.210819
75543,"Via L'Etivaz AOP, Etappe 7",46.469933,7.052294
