trail_id,name,lat,lon
114264,Isenfluh - Fauteuil des Berner Oberlands,46.623428,7.887987
57280,Der Kander entlang ins Tal der Simme,46.588818,7.651062
348116,Saanenmöser – Schönried – Gstaad,46.517319,7.311147
288422,Apollo Run (Mürren),46.557446,7.871983
131938,Sonnenweg (Alpen tower - Käserstatt),46.737705,8.25726
51390,Abenteuer Zulggraben,46.778484,7.635166
990998,First - Schwarzhorn - First Nr. 18,46.659931,8.053564
131689,Rellerli Bike Nr. 890: Saanen - Mittelberg - Rellerli - Saanen,46.488686,7.260436
70017,Wetterhorn Trail - Grindelwald,46.632114,8.071018
1002580,Schönried - Rellerli - Grossi Vorschess – Schönried,46.504841,7.287865
508330,Durch das Wachseldornmoos,46.828636,7.697281
131951,Axalphorn,46.7099,8.04157
524951,Der Winter Sonnentrail W3,46.659859,8.053717
76710,Allmenalp Klettersteig - Kandersteg,46.489594,7.661577
57566,Sommerfrische im Wilden Westen,46.862999,7.362306
51254,Auf dem Niesenbänkli erholen sich nicht nur Kurgäste,46.750542,7.693925
174602,Wandern am Wasser - Gäbelbach,46.941231,7.335242
49253,Auf Reben- und Pilgerwegen,47.133572,7.242435
131981,Schynige Platte - Männdlenen - Faulhorn - First Nr. 62,46.652248,7.91117
97609,Schlittelweg Sparenmoos - Zweisimmen,46.551334,7.340358
114192,"Lenk-Trütlisberg-Leiterli, Naturerlebnisse an der Lenk",46.452187,7.439075
131881,Mürren - Sonnenberg - Allmendhubel,46.559467,7.892571
306061,Rundweg Metschstand,46.444065,7.494744
50214,Zu einem der schönsten Amtssitze im Kanton Bern,46.924789,7.62672
50388,"Gibelweg - Von Alp zu Alp, hoch über dem Hasliberg",46.757736,8.219296
62314,Karrenfelder und Tümpel,46.729282,7.863281
156735,Berner-Oberländer-Weg: Brienz - Interlaken (Variante A),46.754051,8.029502
277615,Oeschinensee to Kandersteg,46.502098,7.697382
51393,Sentier des Monts - Mont Crosin,47.158791,6.993629
991006,Grindelwald - Schwendi - Burglauenen Nr. 102,46.623779,8.036183
